bib_key,sr_id,sr_doi,refnum,year,doi,url,source,raw
Cho2024_ref0084,Cho2024,10.2196/49724,84,2024,,https://arxiv.org/abs/2010.11091,,"Qudar M, Mago V. TweetBERT: A Pretrained Language Representation Model for Twitter Text Analysis. arXiv. 2020.
URL: https://arxiv.org/abs/2010.11091 [accessed 2024-10-26]
JMIR Med Inform 2024 | vol. 12 | e49724 | p. 21
https://medinform.jmir.org/2024/1/e49724
(page number not for citation purposes)
Cho et al
JMIR MEDICAL INFORMATICS
XSL•FO
RenderX"
Cho2024_ref0085,Cho2024,10.2196/49724,85,2024,,https://arxiv.org/abs/2106.01091,,"Wouts J, de Boer J, Voppel A, Brederoo S, van Splunter S, Sommer I. belabBERT: a Dutch RoBERTa-based language
model applied to psychiatric classification. arXiv. 2021. URL: https://arxiv.org/abs/2106.01091 [accessed 2024-10-26]"
Cho2024_ref0089,Cho2024,10.2196/49724,89,2020,,,,"Davari MR, Kosseim L, Bui T. TIMBERT: Toponym Identifier For The Medical Domain Based on BERT. In: Proceedings
of the 28th International Conference on Computational Linguistics. 2020. Presented at: 28th International Conference on
Computational Linguistics; December 8-13, 2020; Barcelona, Spain (Online)."
Cho2024_ref0090,Cho2024,10.2196/49724,90,2024,,https://arxiv.org/abs/1906.05474,,"Peng Y, Yan S, Lu Z. Transfer Learning in Biomedical Natural Language Processing: An Evaluation of BERT and ELMo
on Ten Benchmarking Datasets. arXiv. 2019. URL: https://arxiv.org/abs/1906.05474 [accessed 2024-10-26]"
Cho2024_ref0091,Cho2024,10.2196/49724,91,2024,,https://arxiv.org/abs/2104.09585,,"Miolo G, Mantoan G, Orsenigo C. ELECTRAMed: a new pre-trained language representation model for biomedical NLP.
arXiv. 2021. URL: https://arxiv.org/abs/2104.09585 [accessed 2024-10-26]"
Cho2024_ref0092,Cho2024,10.2196/49724,92,2024,,https://arxiv.org/abs/2001.08904,,"Khan M, Ziyadi M, AbdelHady M. MT-BioNER: Multi-task Learning for Biomedical Named Entity Recognition using
Deep Bidirectional Transformers. arXiv. URL: https://arxiv.org/abs/2001.08904 [accessed 2024-10-26]"
Cho2024_ref0096,Cho2024,10.2196/49724,96,2024,,https://arxiv.org/abs/2107.03134,,"Kraljevic Z, Shek A, Bean D, Bendayan R, Teo J, Dobson R. MedGPT: Medical Concept Prediction from Clinical Narratives.
arXiv. 2021. URL: https://arxiv.org/abs/2107.03134 [accessed 2024-10-26]"
Cho2024_ref0098,Cho2024,10.2196/49724,98,2024,,https://www.researchsquare.com/article/rs-4137702/v1,,"Gwon H, Seo H, Park S, Kim Y, Jun T. HeartBERT : A language model pre-trained on anopen source dataset for cardiac
text mining. Research Square. URL: https://www.researchsquare.com/article/rs-4137702/v1 [accessed 2024-10-26]"
Cho2024_ref0102,Cho2024,10.2196/49724,102,2024,,https://paperswithcode.com/paper/language-models-are-unsupervised-multitask,,"Radford A, Wu J, Child R, Luan D, Amodei D, Sutskever I. Language Models are Unsupervised Multitask Learners. Papers
With Code. URL: https://paperswithcode.com/paper/language-models-are-unsupervised-multitask [accessed 2024-10-26]"
Cho2024_ref0104,Cho2024,10.2196/49724,104,2024,,https://arxiv.org/pdf/2005.14165,,"Brown T, Mann B, Ryder N, Subbiah M, Kaplan J, Dhariwal P, et al. Language Models are Few-Shot Learners. arXiv.
2020. URL: https://arxiv.org/pdf/2005.14165 [accessed 2024-10-26]"
Cho2024_ref0106,Cho2024,10.2196/49724,106,2024,,https://arxiv.org/abs/2007.07151,,"Krishna K, Pavel A, Schloss B, Bigham J, Lipton Z. Extracting Structured Data from Physician-Patient Conversations By
Predicting Noteworthy Utterances. arXiv. 2020. URL: https://arxiv.org/abs/2007.07151 [accessed 2024-10-26]
JMIR Med Inform 2024 | vol. 12 | e49724 | p. 22
https://medinform.jmir.org/2024/1/e49724
(page number not for citation purposes)
Cho et al
JMIR MEDICAL INFORMATICS
XSL•FO
RenderX"
Cho2024_ref0109,Cho2024,10.2196/49724,109,2024,,https://arxiv.org/abs/2302.13971,,"Touvron H, Lavril T, Izacard G, Martinet X, Lachaux MA, Lacroix T, et al. LLaMA: Open and Efficient Foundation
Language Models. arXiv. 2023. URL: https://arxiv.org/abs/2302.13971 [accessed 2024-10-26]"
Cho2024_ref0110,Cho2024,10.2196/49724,110,2020,,,,"Raffel C, Shazeer N, Roberts A, Lee K, Narang S, Matena M, et al. Exploring the limits of transfer learning with a unified
text-to-text transformer. Journal of Machine Learning Research. 2020;21:1-67. [FREE Full text]"
Cho2024_ref0111,Cho2024,10.2196/49724,111,2024,,https://arxiv.org/abs/1909.08053,,"Shoeybi M, Patwary M, Puri R, LeGresley P, Casper J, Catanzaro B. Megatron-LM: Training Multi-Billion Parameter
Language Models Using Model Parallelism. arXiv. 2019. URL: https://arxiv.org/abs/1909.08053 [accessed 2024-10-26]"
Cho2024_ref0112,Cho2024,10.2196/49724,112,2021,,,,"Cai Z, Zhang T, Wang C, He X. EMBERT: A Pre-trained Language Model for Chinese Medical Text Mining. In: Spaniol
M, Sakurai Y, Chen J, editors. Web and Big Data. APWeb-WAIM 2021. Lecture Notes in Computer Science, vol 12858.
Cham. Springer; 2021:242-257."
Cho2024_ref0114,Cho2024,10.2196/49724,114,2024,,https://cdn.openai.com/better-language-models/language_models_are_unsupervised_multitask_learners,,"Radford A, Wu J, Child R, Luan D, Amodei D, Sutskever I. Language Models are Unsupervised Multitask Learners.
OpenAI. URL: https://cdn.openai.com/better-language-models/language_models_are_unsupervised_multitask_learners.
pdf [accessed 2024-10-26]"
Cho2024_ref0116,Cho2024,10.2196/49724,116,2024,,https://arxiv.org/abs/1705.00652,,"Henderson M, Al-Rfou R, Strope B, Sung Y, Lukacs L, Guo R, et al. Efficient Natural Language Response Suggestion for
Smart Reply. arXiv. 2017. URL: https://arxiv.org/abs/1705.00652 [accessed 2024-10-26]"
Cho2024_ref0117,Cho2024,10.2196/49724,117,2024,,https://crfm.stanford.edu/2022/12/15/biomedlm.html,,"Bolton E, Hall D, Yasunaga M, Lee T, Manning C, Liang P. BioMedLM. Stanford Center for Research on Foundation
Models. URL: https://crfm.stanford.edu/2022/12/15/biomedlm.html [accessed 2024-10-26]"
Cho2024_ref0118,Cho2024,10.2196/49724,118,2024,,https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1204/reports/custom/report29.pdf,,"Lu M, Jin X, Wang Z. ClinicalBertSum: RCT Summarization by Using Clinical BERT Embeddings. Stanford CS224N
Custom Project. URL: https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1204/reports/custom/report29.pdf [accessed
2024-10-26]"
Cho2024_ref0119,Cho2024,10.2196/49724,119,2020,,,,"Zaheer M, Guruganesh G, Dubey A, Ainslie J, Alberti C, Ontanon S, et al. Big Bird: Transformers for Longer Sequences.
2020. Presented at: 34th Conference on Neural Information Processing Systems; December 6-12, 2020; Online."
Cho2024_ref0120,Cho2024,10.2196/49724,120,2024,,https://arxiv.org/abs/2005.07202,,"Wada S, Takeda T, Manabe S, Konishi S, Kamohara J, Matsumura Y. Pre-training technique to localize medical BERT
and enhance biomedical BERT. arXiv. URL: https://arxiv.org/abs/2005.07202 [accessed 2024-10-26]"
Cho2024_ref0121,Cho2024,10.2196/49724,121,2021,,,,"Yogarajan V, Montiel J, Smith T, Pfahringer B. Transformers for Multi-label Classification of Medical Text: An Empirical
Comparison. In: Tucker A, Henriques Abreu P, Cardoso J, Pereira Rodrigues P, Riaño D, editors. Artificial Intelligence in
Medicine. AIME 2021. Lecture Notes in Computer Science, vol 12721. Cham. Springer; 2021:114-123."
Cho2024_ref0123,Cho2024,10.2196/49724,123,2024,,https://arxiv.org/abs/2204.03951,,"Yalunin A, Nesterov A, Umerenkov D. RuBioRoBERTa: a pre-trained biomedical language model for Russian language
biomedical text mining. arXiv. 2022. URL: https://arxiv.org/abs/2204.03951 [accessed 2024-10-26]"
Cho2024_ref0126,Cho2024,10.2196/49724,126,2024,,https://arxiv.org/abs/2205.06885,,"Santos T, Tariq A, Das S, Vayalpati K, Smith G, Trivedi H, et al. PathologyBERT - Pre-trained Vs. A New Transformer
Language Model for Pathology Domain. arXiv. 2022. URL: https://arxiv.org/abs/2205.06885 [accessed 2024-10-26]"
Cho2024_ref0130,Cho2024,10.2196/49724,130,2024,,https://arxiv,,"Clavie B, Gal K. EduBERT: Pretrained Deep Language Models for Learning Analytics. arXiv. 2019. URL: https://arxiv.
org/abs/1912.00690 [accessed 2024-10-26]
JMIR Med Inform 2024 | vol. 12 | e49724 | p. 23
https://medinform.jmir.org/2024/1/e49724
(page number not for citation purposes)
Cho et al
JMIR MEDICAL INFORMATICS
XSL•FO
RenderX"
Cho2024_ref0139,Cho2024,10.2196/49724,139,2020,,,,"Rajput A. Chapter 3 - Natural Language Processing, Sentiment Analysis, and Clinical Analytics. In: Lytras M, Sarirete A,
editors. Innovation in Health Informatics. Cambridge, MA. Academic Press; 2020:79-97."
Cho2024_ref0145,Cho2024,10.2196/49724,145,2019,,,,"Devlin J, Chang MW, Lee K, Toutanova K. BERT: Pre-training of Deep Bidirectional Transformers for Language
Understanding. In: Proceedings of NAACL-HLT 2019. 2019. Presented at: NAACL-HLT 2019; June 2-7, 2019; Minneapolis,
Minnesota."
Dahl2025_ref0002,Dahl2025,10.2196/68707,2,2023,,,,"Ruckdeschel JC, Riley M, Parsatharathy S, et al. Unstructured data are superior to structured data for eliciting
quantitative smoking history from the electronic health record. JCO Clin Cancer Inform. Feb 2023;7:e2200155. [doi: 10.
1200/CCI.22.00155] [Medline: 36809022]"
Dahl2025_ref0009,Dahl2025,10.2196/68707,9,2018,,,,"Si Y, Roberts K. A frame-based NLP system for cancer-related information extraction. AMIA Annu Symp Proc.
2018;2018:1524-1533. [Medline: 30815198]"
Dahl2025_ref0010,Dahl2025,10.2196/68707,10,2018,,,,"AAlAbdulsalam AK, Garvin JH, Redd A, Carter ME, Sweeny C, Meystre SM. Automated extraction and classification
of cancer stage mentions from unstructured text fields in a central cancer registry. AMIA Jt Summits Transl Sci Proc.
2018;2017:16-25. [Medline: 29888032]"
Dahl2025_ref0011,Dahl2025,10.2196/68707,11,2025,,https://medinform.jmir.org/2025/1/e68707,,"Osborne JD, O’Leary T, Monte JD, Sasse K, Liang WH. Identification of cancer entities in clinical text combining
transformers with dictionary features. In: CEUR Workshop Proceedings. Vol . 2020:2664. 458-467.
JMIR MEDICAL INFORMATICS
Dahl et al
https://medinform.jmir.org/2025/1/e68707
JMIR Med Inform 2025 | vol. 13 | e68707 | p. 10
(page number not for citation purposes)"
Dahl2025_ref0026,Dahl2025,10.2196/68707,26,2021,,,,"Yu Z, Yang X, Dang C, et al. A study of social and behavioral determinants of health in lung cancer patients using
transformers-based natural language processing models. AMIA Annu Symp Proc. 2021;2021:1225-1233. [Medline:
35309014]"
Dahl2025_ref0040,Dahl2025,10.2196/68707,40,2020,,,,"Alawad M, Gao S, Qiu JX, et al. Automatic extraction of cancer registry reportable information from free-text pathology
reports using multitask convolutional neural networks. J Am Med Inform Assoc. Jan 1, 2020;27(1):89-98. [doi: 10.1093/
jamia/ocz153] [Medline: 31710668]"
Dahl2025_ref0042,Dahl2025,10.2196/68707,42,2021,,,,"Rios A, Durbin EB, Hands I, Kavuluru R. Assigning ICD-o-3 codes to pathology reports using neural multi-task training
with hierarchical regularization. Presented at: BCB ’21. ACM. 1-10; Gainesville Florida. Aug 2021.[doi: 10.1145/
3459930.3469541]"
Dahl2025_ref0043,Dahl2025,10.2196/68707,43,2021,,,,"Park B, Altieri N, DeNero J, Odisho AY, Yu B. Improving natural language information extraction from cancer
pathology reports using transfer learning and zero-shot string similarity. JAMIA Open. Jul 2021;4(3):ooab085. [doi: 10.
1093/jamiaopen/ooab085] [Medline: 34604711]"
Dahl2025_ref0049,Dahl2025,10.2196/68707,49,2021,,,,"Giorgia T, Johannes CS, Gerasimos S. A study of BERT’s processing of negations to determine sentiment. BNAIC/
BeneLearn; 2021."
Shool2025_ref0001,Shool2025,10.1186/s12911-025-02954-4,1,2023,,,,"Zhou H, Liu F, Gu B, Zou X, Huang J, Wu J et al. A survey of large language 
models in medicine: progress, application, and challenge. ArXiv Preprint. 
2023;arXiv:231105112."
Shool2025_supp_ref0001,Shool2025,10.1186/s12911-025-02954-4,1,2023,,,supp_docx,"Chan C, You K, Chung S, Giuffrè M, Saarinen T, Rajashekar N, et al. Assessing the Usability of GutGPT: A Simulation Study of an AI Clinical Decision Support System for Gastrointestinal Bleeding Risk. arXiv preprint arXiv:231210072. 2023."
Shool2025_ref0002,Shool2025,10.1186/s12911-025-02954-4,2,2023,,,,"Cascella M, Montomoli J, Bellini V, Bignami E. Evaluating the feasibility of 
ChatGPT in healthcare: an analysis of multiple clinical and research scenarios. 
J Med Syst. 2023;47(1):33."
Shool2025_supp_ref0002,Shool2025,10.1186/s12911-025-02954-4,2,2023,,,supp_docx,"Cross JR, R.; Devaraju, S.; Vaughans, A.; Hood, R.; Kayalackakom, T.; Honnavar, P.; Naik, S.; Sebastian, R. Transforming Medical Education: Assessing the Integration of ChatGPT Into Faculty Workflows at a Caribbean Medical School. Cureus. 2023;15(7):e41399."
Shool2025_ref0003,Shool2025,10.1186/s12911-025-02954-4,3,2023,,,,"Tustumi F, Andreollo NA, Aguilar-Nascimento, JEd. Future of the language 
models in healthcare: the role of chatGPT. ABCD arquivos brasileiros de 
cirurgia digestiva (são paulo). 2023;36:e1727."
Shool2025_supp_ref0003,Shool2025,10.1186/s12911-025-02954-4,3,2023,,,supp_docx,"Han ZB, F.; Udaiyar, A.; Fooks, A.; Terlecky, S. R. An explorative assessment of ChatGPT as an aid in medical education: Use it with caution. Medical teacher. 2023:1-8."
Shool2025_ref0004,Shool2025,10.1186/s12911-025-02954-4,4,2023,,,,"Wilhelm TI, Roos J, Kaczmarczyk R. Large language models for therapy recom­
mendations across 3 clinical specialties: comparative study. J Med Internet 
Res. 2023;25:e49324."
Shool2025_supp_ref0004,Shool2025,10.1186/s12911-025-02954-4,4,2023,,,supp_docx,"Morjaria LB, L.; Bracken, K.; Ngo, Q. N.; Lee, M.; Levinson, A. J.; Smith, J.; Thompson, P.; Sibbald, M. Examining the Threat of ChatGPT to the Validity of Short Answer Assessments in an Undergraduate Medical Program. Journal of medical education and curricular development. 2023;10:23821205231204178."
Shool2025_ref0005,Shool2025,10.1186/s12911-025-02954-4,5,2024,,,,"Lahat A, Klang E. Can advanced technologies help address the global 
increase in demand for specialized medical care and improve telehealth 
services? J Telemed Telecare. 2024;30(9)."
Shool2025_supp_ref0005,Shool2025,10.1186/s12911-025-02954-4,5,2023,,,supp_docx,"Brin DS, V.; Vaid, A.; Soroush, A.; Glicksberg, B. S.; Charney, A. W.; Nadkarni, G.; Klang, E. Comparing ChatGPT and GPT-4 performance in USMLE soft skill assessments. Scientific reports. 2023;13(1):16492."
Shool2025_ref0006,Shool2025,10.1186/s12911-025-02954-4,6,2024,,,,"Chen X, Xiang J, Lu S, Liu Y, He M, Shi D. Evaluating large language models in 
medical applications: a survey. ArXiv Preprint. 2024;arXiv:240507468."
Shool2025_supp_ref0006,Shool2025,10.1186/s12911-025-02954-4,6,2024,,,supp_docx,"Yaneva VB, P.; Jurich, D. P.; Swygert, K.; Clauser, B. E. Examining ChatGPT Performance on USMLE Sample Items and Implications for Assessment. Academic medicine : journal of the Association of American Medical Colleges. 2024;99(2):192-7."
Shool2025_ref0007,Shool2025,10.1186/s12911-025-02954-4,7,2023,,,,"Karabacak M, Margetis K. Embracing large language models for medical 
applications: opportunities and challenges. Cureus. 2023;15(5):e39305."
Shool2025_supp_ref0007,Shool2025,10.1186/s12911-025-02954-4,7,2023,,,supp_docx,"Meo SAA-M, A. A.; Alotaibi, M.; Meo, M. Z. S.; Meo, M. O. S. ChatGPT Knowledge Evaluation in Basic and Clinical Medical Sciences: Multiple Choice Question Examination-Based Performance. Healthcare (Basel, Switzerland). 2023;11(14)."
Shool2025_ref0008,Shool2025,10.1186/s12911-025-02954-4,8,2023,,,,"Nazi ZA, Peng W. Large language models in healthcare and medical domain: 
A review. ArXiv Preprint. 2023;arXiv:240106775."
